userID,ISBN,bookRating,bookTitle,bookAuthor,yearOfPublication,imageUrlM,totalRatingCount,City,State,Country
88733,0618002235,10,"The Two Towers (The Lord of the Rings, Part 2)",J. R. R. Tolkien,1999,http://images.amazon.com/images/P/0618002235.01.MZZZZZZZ.jpg,15,houston,texas,usa
100906,0618002235,10,"The Two Towers (The Lord of the Rings, Part 2)",J. R. R. Tolkien,1999,http://images.amazon.com/images/P/0618002235.01.MZZZZZZZ.jpg,15,seattle,washington,usa
177432,0618002235,10,"The Two Towers (The Lord of the Rings, Part 2)",J. R. R. Tolkien,1999,http://images.amazon.com/images/P/0618002235.01.MZZZZZZZ.jpg,15,wichita,kansas,usa
234828,0618002235,10,"The Two Towers (The Lord of the Rings, Part 2)",J. R. R. Tolkien,1999,http://images.amazon.com/images/P/0618002235.01.MZZZZZZZ.jpg,15,fairbanks,alaska,usa
37950,0679893105,8,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,1998,http://images.amazon.com/images/P/0679893105.01.MZZZZZZZ.jpg,12,calgary,alberta,canada
204864,0679893105,9,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,1998,http://images.amazon.com/images/P/0679893105.01.MZZZZZZZ.jpg,12,simi valley,california,usa
37950,0743424425,10,The Shining,Stephen King,2001,http://images.amazon.com/images/P/0743424425.01.MZZZZZZZ.jpg,12,calgary,alberta,canada
78973,0743424425,8,The Shining,Stephen King,2001,http://images.amazon.com/images/P/0743424425.01.MZZZZZZZ.jpg,12,amadora,lisboa,portugal
87141,0743424425,8,The Shining,Stephen King,2001,http://images.amazon.com/images/P/0743424425.01.MZZZZZZZ.jpg,12,huntington beach,california,usa
37950,1573220876,8,About a Boy,Nick Hornby,1998,http://images.amazon.com/images/P/1573220876.01.MZZZZZZZ.jpg,11,calgary,alberta,canada
142524,1573220876,9,About a Boy,Nick Hornby,1998,http://images.amazon.com/images/P/1573220876.01.MZZZZZZZ.jpg,11,detroit,michigan,usa
270713,1573220876,8,About a Boy,Nick Hornby,1998,http://images.amazon.com/images/P/1573220876.01.MZZZZZZZ.jpg,11,toronto,ontario,canada
114368,0345360001,5,The Mummy or Ramses the Damned,Anne Rice,1989,http://images.amazon.com/images/P/0345360001.01.MZZZZZZZ.jpg,10,mechanicsville,maryland,usa
140358,0345360001,5,The Mummy or Ramses the Damned,Anne Rice,1989,http://images.amazon.com/images/P/0345360001.01.MZZZZZZZ.jpg,10,san diego,california,usa
158295,0345360001,6,The Mummy or Ramses the Damned,Anne Rice,1989,http://images.amazon.com/images/P/0345360001.01.MZZZZZZZ.jpg,10,cleveland,ohio,usa
204864,0345360001,8,The Mummy or Ramses the Damned,Anne Rice,1989,http://images.amazon.com/images/P/0345360001.01.MZZZZZZZ.jpg,10,simi valley,california,usa
38023,0345917421,10,The Hobbit,J.R.R. TOLKIEN,1999,http://images.amazon.com/images/P/0345917421.01.MZZZZZZZ.jpg,8,hayward,california,usa
38023,055321201X,10,The Secret Garden,Frances H. Burnett,1987,http://images.amazon.com/images/P/055321201X.01.MZZZZZZZ.jpg,23,hayward,california,usa
252695,055321201X,9,The Secret Garden,Frances H. Burnett,1987,http://images.amazon.com/images/P/055321201X.01.MZZZZZZZ.jpg,23,lincoln,nebraska,usa
38023,0679445080,8,Cause of Death,Patricia Daniels Cornwell,1996,http://images.amazon.com/images/P/0679445080.01.MZZZZZZZ.jpg,7,hayward,california,usa
38273,0440414806,10,Holes (Yearling Newbery),LOUIS SACHAR,2000,http://images.amazon.com/images/P/0440414806.01.MZZZZZZZ.jpg,8,chandler,arizona,usa
76499,0440414806,10,Holes (Yearling Newbery),LOUIS SACHAR,2000,http://images.amazon.com/images/P/0440414806.01.MZZZZZZZ.jpg,8,new york,new york,usa
104636,0440414806,10,Holes (Yearling Newbery),LOUIS SACHAR,2000,http://images.amazon.com/images/P/0440414806.01.MZZZZZZZ.jpg,8,youngstown,ohio,usa
114988,0440414806,9,Holes (Yearling Newbery),LOUIS SACHAR,2000,http://images.amazon.com/images/P/0440414806.01.MZZZZZZZ.jpg,8,temple,texas,usa
135149,0440414806,10,Holes (Yearling Newbery),LOUIS SACHAR,2000,http://images.amazon.com/images/P/0440414806.01.MZZZZZZZ.jpg,8,ft. pierce,florida,usa
204864,0440414806,10,Holes (Yearling Newbery),LOUIS SACHAR,2000,http://images.amazon.com/images/P/0440414806.01.MZZZZZZZ.jpg,8,simi valley,california,usa
240144,0440414806,9,Holes (Yearling Newbery),LOUIS SACHAR,2000,http://images.amazon.com/images/P/0440414806.01.MZZZZZZZ.jpg,8,muskego,wisconsin,usa
269566,0440414806,9,Holes (Yearling Newbery),LOUIS SACHAR,2000,http://images.amazon.com/images/P/0440414806.01.MZZZZZZZ.jpg,8,seattle,washington,usa
38273,0446610100,5,Wish You Well,David Baldacci,2001,http://images.amazon.com/images/P/0446610100.01.MZZZZZZZ.jpg,7,chandler,arizona,usa
43246,0446610100,9,Wish You Well,David Baldacci,2001,http://images.amazon.com/images/P/0446610100.01.MZZZZZZZ.jpg,7,toronto,ontario,canada
135149,0446610100,7,Wish You Well,David Baldacci,2001,http://images.amazon.com/images/P/0446610100.01.MZZZZZZZ.jpg,7,ft. pierce,florida,usa
200226,0446610100,5,Wish You Well,David Baldacci,2001,http://images.amazon.com/images/P/0446610100.01.MZZZZZZZ.jpg,7,burlington,ontario,canada
38273,0449003795,7,P Is for Peril,Sue Grafton,2002,http://images.amazon.com/images/P/0449003795.01.MZZZZZZZ.jpg,7,chandler,arizona,usa
60244,0449003795,8,P Is for Peril,Sue Grafton,2002,http://images.amazon.com/images/P/0449003795.01.MZZZZZZZ.jpg,7,alvin,texas,usa
89602,0449003795,7,P Is for Peril,Sue Grafton,2002,http://images.amazon.com/images/P/0449003795.01.MZZZZZZZ.jpg,7,honolulu,hawaii,usa
104636,0449003795,9,P Is for Peril,Sue Grafton,2002,http://images.amazon.com/images/P/0449003795.01.MZZZZZZZ.jpg,7,youngstown,ohio,usa
158295,0449003795,7,P Is for Peril,Sue Grafton,2002,http://images.amazon.com/images/P/0449003795.01.MZZZZZZZ.jpg,7,cleveland,ohio,usa
172742,0449003795,8,P Is for Peril,Sue Grafton,2002,http://images.amazon.com/images/P/0449003795.01.MZZZZZZZ.jpg,7,astoria,oregon,usa
190925,0449003795,7,P Is for Peril,Sue Grafton,2002,http://images.amazon.com/images/P/0449003795.01.MZZZZZZZ.jpg,7,hobe sound,florida,usa
38273,0553271636,5,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988,http://images.amazon.com/images/P/0553271636.01.MZZZZZZZ.jpg,7,chandler,arizona,usa
46398,0553271636,7,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988,http://images.amazon.com/images/P/0553271636.01.MZZZZZZZ.jpg,7,san antonio,texas,usa
104636,0553271636,9,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988,http://images.amazon.com/images/P/0553271636.01.MZZZZZZZ.jpg,7,youngstown,ohio,usa
158295,0553271636,7,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988,http://images.amazon.com/images/P/0553271636.01.MZZZZZZZ.jpg,7,cleveland,ohio,usa
162052,0553271636,10,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988,http://images.amazon.com/images/P/0553271636.01.MZZZZZZZ.jpg,7,danville,virginia,usa
172742,0553271636,9,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988,http://images.amazon.com/images/P/0553271636.01.MZZZZZZZ.jpg,7,astoria,oregon,usa
177432,0553271636,8,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988,http://images.amazon.com/images/P/0553271636.01.MZZZZZZZ.jpg,7,wichita,kansas,usa
38273,0785734988,5,The Giver (21st Century Reference),Lois Lowry,1999,http://images.amazon.com/images/P/0785734988.01.MZZZZZZZ.jpg,13,chandler,arizona,usa
38273,0836218620,10,Weirdos From Another Planet!,Bill Watterson,1990,http://images.amazon.com/images/P/0836218620.01.MZZZZZZZ.jpg,7,chandler,arizona,usa
78973,0836218620,10,Weirdos From Another Planet!,Bill Watterson,1990,http://images.amazon.com/images/P/0836218620.01.MZZZZZZZ.jpg,7,amadora,lisboa,portugal
101851,0836218620,10,Weirdos From Another Planet!,Bill Watterson,1990,http://images.amazon.com/images/P/0836218620.01.MZZZZZZZ.jpg,7,keizer,oregon,usa
125774,0836218620,10,Weirdos From Another Planet!,Bill Watterson,1990,http://images.amazon.com/images/P/0836218620.01.MZZZZZZZ.jpg,7,tehran,tehran,iran
171118,0836218620,8,Weirdos From Another Planet!,Bill Watterson,1990,http://images.amazon.com/images/P/0836218620.01.MZZZZZZZ.jpg,7,toronto,ontario,canada
177458,0836218620,8,Weirdos From Another Planet!,Bill Watterson,1990,http://images.amazon.com/images/P/0836218620.01.MZZZZZZZ.jpg,7,ottawa,ontario,canada
185233,0836218620,5,Weirdos From Another Planet!,Bill Watterson,1990,http://images.amazon.com/images/P/0836218620.01.MZZZZZZZ.jpg,7,winnemucca,nevada,usa
38273,0836218833,10,Attack Of The Deranged Mutant Killer Snow Goons,Bill Watterson,1992,http://images.amazon.com/images/P/0836218833.01.MZZZZZZZ.jpg,7,chandler,arizona,usa
56959,0836218833,10,Attack Of The Deranged Mutant Killer Snow Goons,Bill Watterson,1992,http://images.amazon.com/images/P/0836218833.01.MZZZZZZZ.jpg,7,monroe twp.,new jersey,usa
101851,0836218833,10,Attack Of The Deranged Mutant Killer Snow Goons,Bill Watterson,1992,http://images.amazon.com/images/P/0836218833.01.MZZZZZZZ.jpg,7,keizer,oregon,usa
105517,0836218833,9,Attack Of The Deranged Mutant Killer Snow Goons,Bill Watterson,1992,http://images.amazon.com/images/P/0836218833.01.MZZZZZZZ.jpg,7,calgary,alberta,canada
171118,0836218833,8,Attack Of The Deranged Mutant Killer Snow Goons,Bill Watterson,1992,http://images.amazon.com/images/P/0836218833.01.MZZZZZZZ.jpg,7,toronto,ontario,canada
177458,0836218833,8,Attack Of The Deranged Mutant Killer Snow Goons,Bill Watterson,1992,http://images.amazon.com/images/P/0836218833.01.MZZZZZZZ.jpg,7,ottawa,ontario,canada
185233,0836218833,5,Attack Of The Deranged Mutant Killer Snow Goons,Bill Watterson,1992,http://images.amazon.com/images/P/0836218833.01.MZZZZZZZ.jpg,7,winnemucca,nevada,usa
43246,0425105334,9,The Talisman,Stephen King,1991,http://images.amazon.com/images/P/0425105334.01.MZZZZZZZ.jpg,12,toronto,ontario,canada
254206,0425105334,9,The Talisman,Stephen King,1991,http://images.amazon.com/images/P/0425105334.01.MZZZZZZZ.jpg,12,tucson,arizona,usa
43246,0451525817,10,The Secret Garden,Frances Hodgson Burnett,1994,http://images.amazon.com/images/P/0451525817.01.MZZZZZZZ.jpg,23,toronto,ontario,canada
200226,0451525817,9,The Secret Garden,Frances Hodgson Burnett,1994,http://images.amazon.com/images/P/0451525817.01.MZZZZZZZ.jpg,23,burlington,ontario,canada
269566,0451525817,8,The Secret Garden,Frances Hodgson Burnett,1994,http://images.amazon.com/images/P/0451525817.01.MZZZZZZZ.jpg,23,seattle,washington,usa
46398,037540290X,6,A Widow for One Year,John Irving,1998,http://images.amazon.com/images/P/037540290X.01.MZZZZZZZ.jpg,7,san antonio,texas,usa
46398,0393050424,9,The Death of Vishnu: A Novel,Manil Suri,2001,http://images.amazon.com/images/P/0393050424.01.MZZZZZZZ.jpg,7,san antonio,texas,usa
110934,0393050424,8,The Death of Vishnu: A Novel,Manil Suri,2001,http://images.amazon.com/images/P/0393050424.01.MZZZZZZZ.jpg,7,kirkland,washington,usa
46398,0399149155,6,Q Is for Quarry,Sue Grafton,2002,http://images.amazon.com/images/P/0399149155.01.MZZZZZZZ.jpg,13,san antonio,texas,usa
98391,0399149155,9,Q Is for Quarry,Sue Grafton,2002,http://images.amazon.com/images/P/0399149155.01.MZZZZZZZ.jpg,13,morrow,georgia,usa
158295,0399149155,6,Q Is for Quarry,Sue Grafton,2002,http://images.amazon.com/images/P/0399149155.01.MZZZZZZZ.jpg,13,cleveland,ohio,usa
225087,0399149155,10,Q Is for Quarry,Sue Grafton,2002,http://images.amazon.com/images/P/0399149155.01.MZZZZZZZ.jpg,13,toronto,ontario,canada
235105,0399149155,8,Q Is for Quarry,Sue Grafton,2002,http://images.amazon.com/images/P/0399149155.01.MZZZZZZZ.jpg,13,st louis,missouri,usa
236283,0399149155,10,Q Is for Quarry,Sue Grafton,2002,http://images.amazon.com/images/P/0399149155.01.MZZZZZZZ.jpg,13,orlando,florida,usa
252695,0399149155,7,Q Is for Quarry,Sue Grafton,2002,http://images.amazon.com/images/P/0399149155.01.MZZZZZZZ.jpg,13,lincoln,nebraska,usa
46398,0451119932,7,Fever,Robin Cook,1983,http://images.amazon.com/images/P/0451119932.01.MZZZZZZZ.jpg,9,san antonio,texas,usa
234828,0451119932,7,Fever,Robin Cook,1983,http://images.amazon.com/images/P/0451119932.01.MZZZZZZZ.jpg,9,fairbanks,alaska,usa
46398,0451191145,10,Atlas Shrugged,Ayn Rand,1996,http://images.amazon.com/images/P/0451191145.01.MZZZZZZZ.jpg,7,san antonio,texas,usa
60244,0451191145,9,Atlas Shrugged,Ayn Rand,1996,http://images.amazon.com/images/P/0451191145.01.MZZZZZZZ.jpg,7,alvin,texas,usa
262998,0451191145,7,Atlas Shrugged,Ayn Rand,1996,http://images.amazon.com/images/P/0451191145.01.MZZZZZZZ.jpg,7,melbourne,victoria,australia
270713,0451191145,9,Atlas Shrugged,Ayn Rand,1996,http://images.amazon.com/images/P/0451191145.01.MZZZZZZZ.jpg,7,toronto,ontario,canada
46398,0517542099,10,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1989,http://images.amazon.com/images/P/0517542099.01.MZZZZZZZ.jpg,11,san antonio,texas,usa
46398,0670451932,9,Cujo,Stephen King,1981,http://images.amazon.com/images/P/0670451932.01.MZZZZZZZ.jpg,10,san antonio,texas,usa
185233,0670451932,5,Cujo,Stephen King,1981,http://images.amazon.com/images/P/0670451932.01.MZZZZZZZ.jpg,10,winnemucca,nevada,usa
274061,0670451932,10,Cujo,Stephen King,1981,http://images.amazon.com/images/P/0670451932.01.MZZZZZZZ.jpg,10,gahanna,ohio,usa
46398,0743535774,4,Angels &amp; Demons,Dan Brown,2003,http://images.amazon.com/images/P/0743535774.01.MZZZZZZZ.jpg,10,san antonio,texas,usa
46398,0804117683,7,Moo,Jane Smiley,1998,http://images.amazon.com/images/P/0804117683.01.MZZZZZZZ.jpg,7,san antonio,texas,usa
89602,0804117683,5,Moo,Jane Smiley,1998,http://images.amazon.com/images/P/0804117683.01.MZZZZZZZ.jpg,7,honolulu,hawaii,usa
95359,0804117683,7,Moo,Jane Smiley,1998,http://images.amazon.com/images/P/0804117683.01.MZZZZZZZ.jpg,7,charleston,west virginia,usa
129074,0804117683,3,Moo,Jane Smiley,1998,http://images.amazon.com/images/P/0804117683.01.MZZZZZZZ.jpg,7,marietta,georgia,usa
55490,038529929X,10,Hannibal,Thomas Harris,1999,http://images.amazon.com/images/P/038529929X.01.MZZZZZZZ.jpg,12,rapid city,south dakota,usa
87141,038529929X,8,Hannibal,Thomas Harris,1999,http://images.amazon.com/images/P/038529929X.01.MZZZZZZZ.jpg,12,huntington beach,california,usa
101851,038529929X,6,Hannibal,Thomas Harris,1999,http://images.amazon.com/images/P/038529929X.01.MZZZZZZZ.jpg,12,keizer,oregon,usa
254206,038529929X,6,Hannibal,Thomas Harris,1999,http://images.amazon.com/images/P/038529929X.01.MZZZZZZZ.jpg,12,tucson,arizona,usa
55490,0425062333,10,"God Emperor of Dune (Dune Chronicles, Book 4)",Frank Herbert,1983,http://images.amazon.com/images/P/0425062333.01.MZZZZZZZ.jpg,7,rapid city,south dakota,usa
78553,0425062333,9,"God Emperor of Dune (Dune Chronicles, Book 4)",Frank Herbert,1983,http://images.amazon.com/images/P/0425062333.01.MZZZZZZZ.jpg,7,el cajon,california,usa
254206,0425062333,10,"God Emperor of Dune (Dune Chronicles, Book 4)",Frank Herbert,1983,http://images.amazon.com/images/P/0425062333.01.MZZZZZZZ.jpg,7,tucson,arizona,usa
55490,0446350982,5,Presumed Innocent,Scott Turow,1988,http://images.amazon.com/images/P/0446350982.01.MZZZZZZZ.jpg,8,rapid city,south dakota,usa
95359,0446350982,10,Presumed Innocent,Scott Turow,1988,http://images.amazon.com/images/P/0446350982.01.MZZZZZZZ.jpg,8,charleston,west virginia,usa
55490,0451160525,10,"The Gunslinger (The Dark Tower, Book 1)",Stephen King,1994,http://images.amazon.com/images/P/0451160525.01.MZZZZZZZ.jpg,16,rapid city,south dakota,usa
95359,0451160525,8,"The Gunslinger (The Dark Tower, Book 1)",Stephen King,1994,http://images.amazon.com/images/P/0451160525.01.MZZZZZZZ.jpg,16,charleston,west virginia,usa
110973,0451160525,9,"The Gunslinger (The Dark Tower, Book 1)",Stephen King,1994,http://images.amazon.com/images/P/0451160525.01.MZZZZZZZ.jpg,16,wiley ford,west virginia,usa
140358,0451160525,5,"The Gunslinger (The Dark Tower, Book 1)",Stephen King,1994,http://images.amazon.com/images/P/0451160525.01.MZZZZZZZ.jpg,16,san diego,california,usa
158295,0451160525,8,"The Gunslinger (The Dark Tower, Book 1)",Stephen King,1994,http://images.amazon.com/images/P/0451160525.01.MZZZZZZZ.jpg,16,cleveland,ohio,usa
234828,0451160525,9,"The Gunslinger (The Dark Tower, Book 1)",Stephen King,1994,http://images.amazon.com/images/P/0451160525.01.MZZZZZZZ.jpg,16,fairbanks,alaska,usa
274061,0451160525,10,"The Gunslinger (The Dark Tower, Book 1)",Stephen King,1994,http://images.amazon.com/images/P/0451160525.01.MZZZZZZZ.jpg,16,gahanna,ohio,usa
55490,0451171926,10,Atlas Shrugged,Ayn Rand,1992,http://images.amazon.com/images/P/0451171926.01.MZZZZZZZ.jpg,7,rapid city,south dakota,usa
254206,0451171926,9,Atlas Shrugged,Ayn Rand,1992,http://images.amazon.com/images/P/0451171926.01.MZZZZZZZ.jpg,7,tucson,arizona,usa
55490,0451524667,10,Animal Farm,George Orwell,1990,http://images.amazon.com/images/P/0451524667.01.MZZZZZZZ.jpg,9,rapid city,south dakota,usa
55490,0553110616,10,"House Atreides (Dune: House Trilogy, Book 1)",Brian Herbert,1999,http://images.amazon.com/images/P/0553110616.01.MZZZZZZZ.jpg,7,rapid city,south dakota,usa
107784,0553110616,9,"House Atreides (Dune: House Trilogy, Book 1)",Brian Herbert,1999,http://images.amazon.com/images/P/0553110616.01.MZZZZZZZ.jpg,7,tarentum,pennsylvania,usa
274061,0553110616,10,"House Atreides (Dune: House Trilogy, Book 1)",Brian Herbert,1999,http://images.amazon.com/images/P/0553110616.01.MZZZZZZZ.jpg,7,gahanna,ohio,usa
55490,0679433023,8,Violin,Anne Rice,1997,http://images.amazon.com/images/P/0679433023.01.MZZZZZZZ.jpg,7,rapid city,south dakota,usa
114368,0679433023,5,Violin,Anne Rice,1997,http://images.amazon.com/images/P/0679433023.01.MZZZZZZZ.jpg,7,mechanicsville,maryland,usa
185233,0679433023,5,Violin,Anne Rice,1997,http://images.amazon.com/images/P/0679433023.01.MZZZZZZZ.jpg,7,winnemucca,nevada,usa
55490,1568654243,10,Contact,Carl Sagan,1997,http://images.amazon.com/images/P/1568654243.01.MZZZZZZZ.jpg,7,rapid city,south dakota,usa
56271,0140327592,8,Matilda,Roald Dahl,1990,http://images.amazon.com/images/P/0140327592.01.MZZZZZZZ.jpg,10,leeds,england,united kingdom
56271,0330332767,4,Bridget Jones's Diary,Helen Fielding,1996,http://images.amazon.com/images/P/0330332767.01.MZZZZZZZ.jpg,30,leeds,england,united kingdom
56271,0590112899,7,"The Subtle Knife (His Dark Materials, Book 2)",Philip Pullman,1998,http://images.amazon.com/images/P/0590112899.01.MZZZZZZZ.jpg,9,leeds,england,united kingdom
76626,0590112899,10,"The Subtle Knife (His Dark Materials, Book 2)",Philip Pullman,1998,http://images.amazon.com/images/P/0590112899.01.MZZZZZZZ.jpg,9,london,england,united kingdom
81560,0590112899,8,"The Subtle Knife (His Dark Materials, Book 2)",Philip Pullman,1998,http://images.amazon.com/images/P/0590112899.01.MZZZZZZZ.jpg,9,christchurch,canterbury,new zealand
56271,1860491022,10,I Capture the Castle,Dodie Smith,1996,http://images.amazon.com/images/P/1860491022.01.MZZZZZZZ.jpg,8,leeds,england,united kingdom
76626,1860491022,8,I Capture the Castle,Dodie Smith,1996,http://images.amazon.com/images/P/1860491022.01.MZZZZZZZ.jpg,8,london,england,united kingdom
56399,0140094199,10,When the Wind Blows,Raymond Briggs,1982,http://images.amazon.com/images/P/0140094199.01.MZZZZZZZ.jpg,15,other,surrey,united kingdom
56447,0060830956,9,Brave New World,Aldous Huxley,1984,http://images.amazon.com/images/P/0060830956.01.MZZZZZZZ.jpg,8,sturgis,michigan,usa
56447,0590996835,10,Matilda,Roald Dahl,1996,http://images.amazon.com/images/P/0590996835.01.MZZZZZZZ.jpg,10,sturgis,michigan,usa
56959,006109868X,10,Pigs in Heaven,Barbara Kingsolver,1999,http://images.amazon.com/images/P/006109868X.01.MZZZZZZZ.jpg,7,monroe twp.,new jersey,usa
56959,0553472828,10,The Runaway Jury,John Grisham,1996,http://images.amazon.com/images/P/0553472828.01.MZZZZZZZ.jpg,14,monroe twp.,new jersey,usa
56959,0671522906,10,Mind Prey,John Sanford,1995,http://images.amazon.com/images/P/0671522906.01.MZZZZZZZ.jpg,7,monroe twp.,new jersey,usa
60244,0064401847,9,Bridge to Terabithia,Katherine Paterson,1987,http://images.amazon.com/images/P/0064401847.01.MZZZZZZZ.jpg,7,alvin,texas,usa
104636,0064401847,10,Bridge to Terabithia,Katherine Paterson,1987,http://images.amazon.com/images/P/0064401847.01.MZZZZZZZ.jpg,7,youngstown,ohio,usa
123883,0064401847,5,Bridge to Terabithia,Katherine Paterson,1987,http://images.amazon.com/images/P/0064401847.01.MZZZZZZZ.jpg,7,topeka,kansas,usa
128835,0064401847,9,Bridge to Terabithia,Katherine Paterson,1987,http://images.amazon.com/images/P/0064401847.01.MZZZZZZZ.jpg,7,bellingham,washington,usa
153662,0064401847,9,Bridge to Terabithia,Katherine Paterson,1987,http://images.amazon.com/images/P/0064401847.01.MZZZZZZZ.jpg,7,ft. stewart,georgia,usa
189835,0064401847,5,Bridge to Terabithia,Katherine Paterson,1987,http://images.amazon.com/images/P/0064401847.01.MZZZZZZZ.jpg,7,honolulu,hawaii,usa
60244,031231616X,8,I Capture the Castle,Dodie Smith,2003,http://images.amazon.com/images/P/031231616X.01.MZZZZZZZ.jpg,8,alvin,texas,usa
60244,0374172897,10,The Hours : A Novel,Michael Cunningham,1998,http://images.amazon.com/images/P/0374172897.01.MZZZZZZZ.jpg,8,alvin,texas,usa
60244,055350259X,8,In a Sunburned Country,Bill Bryson,2000,http://images.amazon.com/images/P/055350259X.01.MZZZZZZZ.jpg,9,alvin,texas,usa
75591,067088300X,9,The Girls' Guide to Hunting and Fishing,Melissa Bank,1999,http://images.amazon.com/images/P/067088300X.01.MZZZZZZZ.jpg,14,charleston,west virginia,usa
78973,067088300X,6,The Girls' Guide to Hunting and Fishing,Melissa Bank,1999,http://images.amazon.com/images/P/067088300X.01.MZZZZZZZ.jpg,14,amadora,lisboa,portugal
60244,0679886370,9,Stargirl,JERRY SPINELLI,2000,http://images.amazon.com/images/P/0679886370.01.MZZZZZZZ.jpg,7,alvin,texas,usa
142524,0679886370,7,Stargirl,JERRY SPINELLI,2000,http://images.amazon.com/images/P/0679886370.01.MZZZZZZZ.jpg,7,detroit,michigan,usa
174304,0679886370,7,Stargirl,JERRY SPINELLI,2000,http://images.amazon.com/images/P/0679886370.01.MZZZZZZZ.jpg,7,st. louis,missouri,usa
60244,0874066565,9,The Ugly Duckling,H. C. Anderson,1993,http://images.amazon.com/images/P/0874066565.01.MZZZZZZZ.jpg,9,alvin,texas,usa
153662,1878448900,9,Girl in Hyacinth Blue,Susan Vreeland,1999,http://images.amazon.com/images/P/1878448900.01.MZZZZZZZ.jpg,10,ft. stewart,georgia,usa
60707,014034294X,5,Matilda,Roald Dahl,1990,http://images.amazon.com/images/P/014034294X.01.MZZZZZZZ.jpg,10,manchester,new hampshire,usa
76499,014034294X,10,Matilda,Roald Dahl,1990,http://images.amazon.com/images/P/014034294X.01.MZZZZZZZ.jpg,10,new york,new york,usa
130554,014034294X,7,Matilda,Roald Dahl,1990,http://images.amazon.com/images/P/014034294X.01.MZZZZZZZ.jpg,10,sandpoint,idaho,usa
245827,014034294X,5,Matilda,Roald Dahl,1990,http://images.amazon.com/images/P/014034294X.01.MZZZZZZZ.jpg,10,albuquerque,other,other
63714,1852865024,10,Jurassic Park,Walter Simonson,1993,http://images.amazon.com/images/P/1852865024.01.MZZZZZZZ.jpg,17,milton keynes,england,united kingdom
68555,0345388593,5,Angel,Barbara Taylor Bradford,1995,http://images.amazon.com/images/P/0345388593.01.MZZZZZZZ.jpg,8,bad axe,michigan,usa
68555,0345463153,8,The Fourth Hand,JOHN IRVING,2003,http://images.amazon.com/images/P/0345463153.01.MZZZZZZZ.jpg,8,bad axe,michigan,usa
110934,0345463153,8,The Fourth Hand,JOHN IRVING,2003,http://images.amazon.com/images/P/0345463153.01.MZZZZZZZ.jpg,8,kirkland,washington,usa
156150,0385302304,10,Outlander,DIANA GABALDON,1991,http://images.amazon.com/images/P/0385302304.01.MZZZZZZZ.jpg,9,howell,new jersey,usa
78553,0385302312,9,Dragonfly in Amber,DIANA GABALDON,1992,http://images.amazon.com/images/P/0385302312.01.MZZZZZZZ.jpg,11,el cajon,california,usa
156150,0385311400,8,Drums of Autumn,DIANA GABALDON,1996,http://images.amazon.com/images/P/0385311400.01.MZZZZZZZ.jpg,7,howell,new jersey,usa
68555,0440217512,5,Wings,Danielle Steel,1995,http://images.amazon.com/images/P/0440217512.01.MZZZZZZZ.jpg,7,bad axe,michigan,usa
104636,0440217512,9,Wings,Danielle Steel,1995,http://images.amazon.com/images/P/0440217512.01.MZZZZZZZ.jpg,7,youngstown,ohio,usa
147847,0440217512,5,Wings,Danielle Steel,1995,http://images.amazon.com/images/P/0440217512.01.MZZZZZZZ.jpg,7,greenville,illinois,usa
217740,0440217512,6,Wings,Danielle Steel,1995,http://images.amazon.com/images/P/0440217512.01.MZZZZZZZ.jpg,7,madrid,madrid,spain
68555,0671743783,6,The Awakening,Jude Deveraux,1991,http://images.amazon.com/images/P/0671743783.01.MZZZZZZZ.jpg,10,bad axe,michigan,usa
153662,0671743783,10,The Awakening,Jude Deveraux,1991,http://images.amazon.com/images/P/0671743783.01.MZZZZZZZ.jpg,10,ft. stewart,georgia,usa
68555,0786808012,10,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer,2001,http://images.amazon.com/images/P/0786808012.01.MZZZZZZZ.jpg,10,bad axe,michigan,usa
135149,0786808012,7,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer,2001,http://images.amazon.com/images/P/0786808012.01.MZZZZZZZ.jpg,10,ft. pierce,florida,usa
197659,0786808012,8,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer,2001,http://images.amazon.com/images/P/0786808012.01.MZZZZZZZ.jpg,10,indiana,pennsylvania,usa
68555,0880299185,5,Wuthering Heights,Emily Bronte,1992,http://images.amazon.com/images/P/0880299185.01.MZZZZZZZ.jpg,8,bad axe,michigan,usa
68555,1566190959,8,The Scarlet Letter,Nathaniel Hawthorne,2002,http://images.amazon.com/images/P/1566190959.01.MZZZZZZZ.jpg,10,bad axe,michigan,usa
